Age,Gender,Max_BPM,Avg_BPM,Resting_BPM,Calories_Burned,Exercise_Type,Fat_Percentage,Water_Intake (liters),BMI,Exercise_Duration_Seconds,Height_cm,Weight_kg,VO2Max,Distance_m,Temperature_C,Water_Intake_Liters
24.0,FEMALE,139.0,117.0,55.0,187.0,STRENGTH_TRAINING,,,23.24,1801.85,158.0,58.0,52.0,0.0,27,0.44
24.0,FEMALE,152.0,123.0,55.0,239.0,STRENGTH_TRAINING,,,23.24,2259.978,158.0,58.0,52.0,0.0,6,0.45
25.0,FEMALE,177.0,164.0,55.0,174.0,FITNESS_STEP,,,23.24,903.715,158.0,66.0,52.0,0.0,11,0.41
25.0,FEMALE,182.0,165.0,55.0,550.0,FITNESS_STEP,,,23.24,2668.045,158.0,66.0,52.0,0.0,3,1.3
26.0,FEMALE,163.0,148.0,55.0,864.0,RUNNING,,,23.24,5382.963,158.0,59.0,52.0,12010.599609375,24,2.24
23.0,FEMALE,170.0,162.0,55.0,200.0,OTHER_INDOOR,,,23.24,1335.972,158.0,58.0,44.0,0.0,29,0.59
26.0,FEMALE,140.0,111.0,55.0,132.0,STRENGTH_TRAINING,,,23.24,1222.339,158.0,66.0,52.0,0.0,30,0.31
26.0,FEMALE,158.0,147.0,55.0,460.0,TREADMILL_RUNNING,,,23.24,2891.216,158.0,59.0,52.0,5503.60009765625,23,1.19
25.0,FEMALE,137.0,106.0,55.0,78.0,STRENGTH_TRAINING,,,23.24,856.216,158.0,66.0,52.0,0.0,25,0.16
26.0,FEMALE,181.0,160.0,55.0,573.0,TREADMILL_RUNNING,,,23.24,3204.839,158.0,59.0,52.0,6309.7001953125,35,1.89
25.0,FEMALE,178.0,160.0,55.0,302.0,FITNESS_STEP,,,23.24,1569.714,158.0,66.0,52.0,0.0,38,1.0
26.0,FEMALE,169.0,157.0,55.0,556.0,TREADMILL_RUNNING,,,23.24,3186.966,158.0,59.0,52.0,6445.5,39,1.83
25.0,FEMALE,143.0,127.0,55.0,83.0,STRENGTH_TRAINING,,,23.24,626.59,158.0,66.0,52.0,0.0,37,0.27
25.0,FEMALE,184.0,147.0,55.0,817.0,RUNNING,,,23.24,4876.713,158.0,66.0,52.0,9314.2001953125,22,1.69
25.0,FEMALE,169.0,138.0,55.0,282.0,STRENGTH_TRAINING,,,23.24,1862.965,158.0,66.0,52.0,0.0,30,0.66
24.0,FEMALE,169.0,154.0,55.0,600.0,INDOOR_CYCLING,,,23.24,3630.851,158.0,58.0,52.0,0.0,17,1.56
25.0,FEMALE,175.0,150.0,55.0,321.0,OTHER_INDOOR,,,23.24,1800.591,158.0,66.0,52.0,0.0,13,0.76
25.0,FEMALE,166.0,135.0,55.0,247.0,STRENGTH_TRAINING,,,23.24,1765.841,158.0,66.0,52.0,0.0,27,0.58
26.0,FEMALE,167.0,129.0,55.0,173.0,STRENGTH_TRAINING,,,23.24,1485.464,158.0,59.0,52.0,0.0,1,0.33
27.0,FEMALE,162.0,149.0,55.0,1156.0,RUNNING,,,23.24,7110.089,158.0,59.0,52.0,16012.599609375,7,2.72
25.0,FEMALE,162.0,134.0,55.0,172.0,STRENGTH_TRAINING,,,23.24,1235.34,158.0,66.0,52.0,0.0,2,0.32
25.0,FEMALE,148.0,125.0,55.0,263.0,STRENGTH_TRAINING,,,23.24,2106.589,158.0,66.0,52.0,0.0,32,0.77
27.0,FEMALE,171.0,153.0,55.0,422.0,TREADMILL_RUNNING,,,23.24,2478.59,158.0,59.0,52.0,5128.0,14,0.99
24.0,FEMALE,136.0,128.0,55.0,76.0,OTHER_INDOOR,,,23.24,618.726,158.0,58.0,52.0,0.0,23,0.2
26.0,FEMALE,159.0,141.0,55.0,489.0,RUNNING,,,23.24,3258.982,158.0,59.0,52.0,7012.5,35,1.61
24.0,FEMALE,173.0,165.0,55.0,524.0,TREADMILL_RUNNING,,,23.24,2881.099,158.0,58.0,52.0,6089.2998046875,31,1.54
25.0,FEMALE,138.0,116.0,55.0,44.0,STRENGTH_TRAINING,,,23.24,437.715,158.0,66.0,52.0,0.0,22,0.09
25.0,FEMALE,146.0,126.0,55.0,206.0,OTHER_INDOOR,,,23.24,1577.966,158.0,66.0,52.0,0.0,7,0.49
25.0,FEMALE,163.0,134.0,55.0,374.0,STRENGTH_TRAINING,,,23.24,2647.965,158.0,66.0,52.0,0.0,37,0.99
23.0,FEMALE,182.0,166.0,55.0,625.0,TREADMILL_RUNNING,,,23.24,3423.472,158.0,58.0,52.0,7133.2998046875,36,2.06
25.0,FEMALE,179.0,167.0,55.0,404.0,FITNESS_STEP,,,23.24,1923.715,158.0,66.0,52.0,0.0,22,1.05
27.0,FEMALE,159.0,143.0,55.0,1147.0,RUNNING,,,23.24,7429.366,158.0,59.0,52.0,17009.400390625,16,2.97
25.0,FEMALE,133.0,121.0,55.0,34.0,STRENGTH_TRAINING,,,23.24,285.964,158.0,66.0,52.0,0.0,19,0.09
24.0,FEMALE,182.0,159.0,55.0,497.0,TREADMILL_RUNNING,,,23.24,2898.725,158.0,58.0,52.0,6017.5,24,1.29
25.0,FEMALE,156.0,130.0,55.0,214.0,STRENGTH_TRAINING,,,23.24,1618.217,158.0,66.0,52.0,0.0,33,0.56
26.0,FEMALE,131.0,104.0,55.0,194.0,STRENGTH_TRAINING,,,23.24,2524.479,158.0,59.0,52.0,0.0,32,0.46
25.0,FEMALE,165.0,133.0,55.0,240.0,STRENGTH_TRAINING,,,23.24,1876.092,158.0,66.0,52.0,0.0,36,0.63
24.0,FEMALE,180.0,167.0,55.0,763.0,RUNNING,,,23.24,4119.553,158.0,58.0,52.0,10006.2998046875,26,2.25
26.0,FEMALE,145.0,102.0,55.0,100.0,STRENGTH_TRAINING,,,23.24,1456.088,158.0,59.0,52.0,0.0,11,0.19
25.0,FEMALE,147.0,117.0,55.0,374.0,STRENGTH_TRAINING,,,23.24,3293.716,158.0,66.0,52.0,0.0,2,0.71
24.0,FEMALE,135.0,96.0,55.0,35.0,MOBILITY_STATIC,,,23.24,642.351,158.0,58.0,52.0,0.0,3,0.07
24.0,FEMALE,187.0,173.0,55.0,709.0,RUNNING,,,23.24,3660.352,158.0,58.0,52.0,7695.7998046875,11,1.67
24.0,FEMALE,189.0,155.0,55.0,402.0,TREADMILL_RUNNING,,,23.24,2536.978,158.0,58.0,52.0,4914.2001953125,21,0.83
26.0,FEMALE,173.0,136.0,55.0,201.0,STRENGTH_TRAINING,,,23.24,1454.589,158.0,66.0,52.0,0.0,39,0.53
26.0,FEMALE,163.0,152.0,55.0,452.0,TREADMILL_RUNNING,,,23.24,2695.464,158.0,59.0,52.0,5477.10009765625,2,1.07
24.0,FEMALE,170.0,151.0,55.0,600.0,INDOOR_CYCLING,,,23.24,3810.975,158.0,58.0,52.0,0.0,30,1.77
24.0,FEMALE,182.0,169.0,55.0,607.0,RUNNING,,,23.24,3232.618,158.0,58.0,52.0,8200.900390625,20,1.57
24.0,FEMALE,187.0,167.0,55.0,439.0,TREADMILL_RUNNING,,,23.24,2540.725,158.0,58.0,52.0,4828.5,21,1.14
26.0,FEMALE,163.0,151.0,55.0,527.0,TREADMILL_RUNNING,,,23.24,3165.963,158.0,59.0,52.0,6412.10009765625,7,1.24
25.0,FEMALE,133.0,121.0,55.0,132.0,WALKING,,,23.24,1020.591,158.0,66.0,52.0,1634.699951171875,24,0.34
26.0,FEMALE,173.0,158.0,55.0,114.0,OTHER_INDOOR,,,23.24,600.839,158.0,66.0,52.0,0.0,23,0.3
25.0,FEMALE,176.0,159.0,55.0,350.0,OTHER_INDOOR,,,23.24,1811.84,158.0,66.0,52.0,0.0,34,1.15
25.0,FEMALE,165.0,147.0,55.0,500.0,INDOOR_CYCLING,,,23.24,3017.217,158.0,66.0,52.0,0.0,34,1.65
24.0,FEMALE,151.0,115.0,55.0,264.0,STRENGTH_TRAINING,,,23.24,2736.725,158.0,58.0,52.0,0.0,12,0.5
26.0,FEMALE,161.0,150.0,55.0,364.0,RUNNING,,,23.24,2222.849,158.0,59.0,52.0,5014.5,32,1.07
26.0,FEMALE,156.0,144.0,55.0,352.0,TREADMILL_RUNNING,,,23.24,2296.588,158.0,59.0,52.0,4642.7998046875,31,1.04
26.0,FEMALE,169.0,160.0,55.0,305.0,TREADMILL_RUNNING,,,23.24,1717.338,158.0,59.0,52.0,3749.800048828125,20,0.79
26.0,FEMALE,175.0,165.0,55.0,533.0,TREADMILL_RUNNING,,,23.24,2843.963,158.0,59.0,52.0,5580.7001953125,11,1.26
26.0,FEMALE,167.0,154.0,55.0,427.0,TREADMILL_RUNNING,,,23.24,2508.214,158.0,59.0,52.0,5008.2998046875,22,1.11
23.0,FEMALE,165.0,140.0,55.0,312.0,STRENGTH_TRAINING,,,23.24,2326.974,158.0,58.0,52.0,0.0,1,0.74
25.0,FEMALE,169.0,139.0,55.0,222.0,STRENGTH_TRAINING,,,23.24,1495.09,158.0,66.0,52.0,0.0,2,0.42
24.0,FEMALE,175.0,158.0,55.0,466.0,TREADMILL_RUNNING,,,23.24,2813.851,158.0,58.0,52.0,5273.7001953125,32,1.37
23.0,FEMALE,126.0,110.0,55.0,53.0,WALKING,,,23.24,553.224,158.0,58.0,52.0,862.0,9,0.12
24.0,FEMALE,154.0,131.0,55.0,236.0,STRENGTH_TRAINING,,,23.24,2036.762,158.0,58.0,52.0,0.0,38,0.78
26.0,FEMALE,174.0,160.0,55.0,744.0,TREADMILL_RUNNING,,,23.24,4176.964,158.0,59.0,52.0,8504.2001953125,25,1.93
26.0,FEMALE,168.0,155.0,55.0,772.0,RUNNING,,,23.24,4504.215,158.0,59.0,52.0,10043.5,38,2.55
24.0,FEMALE,179.0,165.0,55.0,202.0,TREADMILL_RUNNING,,,23.24,1133.85,158.0,58.0,52.0,2238.89990234375,16,0.52
25.0,FEMALE,150.0,131.0,55.0,87.0,TREADMILL_RUNNING,,,23.24,600.841,158.0,66.0,52.0,904.0,17,0.23
26.0,FEMALE,153.0,146.0,55.0,831.0,RUNNING,,,23.24,5305.589,158.0,59.0,52.0,12021.7001953125,13,1.96
26.0,FEMALE,182.0,170.0,55.0,428.0,TREADMILL_RUNNING,,,23.24,2196.965,158.0,59.0,52.0,4907.0,19,1.11
24.0,FEMALE,168.0,142.0,55.0,330.0,STRENGTH_TRAINING,,,23.24,2490.057,158.0,58.0,52.0,0.0,30,0.97
25.0,FEMALE,130.0,111.0,55.0,300.0,WALKING,,,23.24,2734.114,158.0,66.0,52.0,2969.60009765625,9,0.57
25.0,FEMALE,171.0,157.0,55.0,300.0,FITNESS_STEP,,,23.24,1572.339,158.0,66.0,52.0,0.0,1,0.71
25.0,FEMALE,169.0,131.0,55.0,394.0,STRENGTH_TRAINING,,,23.24,2873.466,158.0,66.0,52.0,0.0,25,0.82
25.0,FEMALE,118.0,100.0,55.0,80.0,WALKING,,,23.24,963.592,158.0,66.0,52.0,721.2000122070312,12,0.15
25.0,FEMALE,146.0,123.0,55.0,71.0,STRENGTH_TRAINING,,,23.24,594.09,158.0,66.0,52.0,0.0,35,0.19
24.0,FEMALE,159.0,136.0,55.0,240.0,STRENGTH_TRAINING,,,23.24,1899.6,158.0,58.0,52.0,0.0,7,0.57
26.0,FEMALE,148.0,121.0,55.0,327.0,STRENGTH_TRAINING,,,23.24,2701.464,158.0,66.0,52.0,0.0,19,0.68
25.0,FEMALE,157.0,144.0,55.0,215.0,OTHER_INDOOR,,,23.24,1273.339,158.0,66.0,52.0,0.0,11,0.51
27.0,FEMALE,175.0,151.0,55.0,465.0,TREADMILL_RUNNING,,,23.24,2965.175,158.0,59.0,52.0,5465.7998046875,1,1.1
25.0,FEMALE,153.0,129.0,55.0,608.0,STRENGTH_TRAINING,,,23.24,4552.091,158.0,66.0,52.0,0.0,13,1.43
23.0,FEMALE,171.0,154.0,55.0,417.0,TREADMILL_RUNNING,,,23.24,2555.099,158.0,58.0,52.0,4820.7998046875,7,0.98
24.0,FEMALE,187.0,168.0,55.0,291.0,TREADMILL_RUNNING,,,23.24,1622.725,158.0,58.0,52.0,3048.89990234375,19,0.75
24.0,FEMALE,182.0,152.0,55.0,232.0,RUNNING,,,23.24,1480.979,158.0,58.0,52.0,3502.199951171875,11,0.55
24.0,FEMALE,184.0,166.0,55.0,269.0,TREADMILL_RUNNING,,,23.24,1484.85,158.0,58.0,52.0,3226.300048828125,22,0.7
24.0,FEMALE,151.0,144.0,55.0,130.0,INDOOR_CYCLING,,,23.24,902.356,158.0,58.0,52.0,0.0,8,0.31
23.0,FEMALE,176.0,161.0,55.0,708.0,TREADMILL_RUNNING,,,23.24,4083.348,158.0,58.0,52.0,7905.39990234375,28,2.09
25.0,FEMALE,179.0,155.0,55.0,227.0,OTHER_INDOOR,,,23.24,1200.716,158.0,66.0,52.0,0.0,33,0.75
25.0,FEMALE,183.0,161.0,55.0,360.0,OTHER_INDOOR,,,23.24,1821.965,158.0,66.0,52.0,0.0,15,0.93
25.0,FEMALE,156.0,132.0,55.0,203.0,STRENGTH_TRAINING,,,23.24,1460.355,158.0,66.0,52.0,0.0,2,0.48
25.0,FEMALE,181.0,161.0,55.0,331.0,FITNESS_STEP,,,23.24,1694.716,158.0,66.0,52.0,0.0,7,0.78
26.0,FEMALE,186.0,166.0,55.0,689.0,TREADMILL_RUNNING,,,23.24,3263.588,158.0,66.0,52.0,6779.89990234375,7,1.62
26.0,FEMALE,164.0,151.0,55.0,403.0,TREADMILL_RUNNING,,,23.24,2442.964,158.0,59.0,52.0,4792.39990234375,29,1.19
24.0,FEMALE,141.0,123.0,55.0,300.0,INDOOR_CYCLING,,,23.24,2562.725,158.0,58.0,52.0,0.0,25,0.78
25.0,FEMALE,183.0,167.0,55.0,350.0,FITNESS_STEP,,,23.24,1684.591,158.0,66.0,52.0,0.0,6,0.83
25.0,FEMALE,166.0,152.0,55.0,200.0,FITNESS_STEP,,,23.24,1087.716,158.0,66.0,52.0,0.0,9,0.47
26.0,FEMALE,156.0,146.0,55.0,160.0,INDOOR_CYCLING,,,23.24,924.214,158.0,66.0,52.0,0.0,29,0.47
25.0,FEMALE,179.0,164.0,55.0,251.0,OTHER_INDOOR,,,23.24,1226.34,158.0,66.0,52.0,0.0,34,0.83
25.0,FEMALE,165.0,137.0,55.0,195.0,STRENGTH_TRAINING,,,23.24,1353.466,158.0,66.0,52.0,0.0,12,0.37
24.0,FEMALE,138.0,129.0,55.0,602.0,INDOOR_CYCLING,,,23.24,4709.726,158.0,58.0,52.0,0.0,0,1.42
25.0,FEMALE,158.0,127.0,55.0,323.0,STRENGTH_TRAINING,,,23.24,2537.589,158.0,66.0,52.0,0.0,31,0.76
26.0,FEMALE,129.0,117.0,55.0,100.0,INDOOR_CYCLING,,,23.24,825.714,158.0,66.0,52.0,0.0,1,0.24
25.0,FEMALE,177.0,157.0,55.0,301.0,FITNESS_STEP,,,23.24,1566.717,158.0,66.0,52.0,0.0,28,0.89
26.0,FEMALE,134.0,111.0,55.0,142.0,STRENGTH_TRAINING,,,23.24,1401.84,158.0,66.0,52.0,0.0,31,0.33
26.0,FEMALE,156.0,120.0,55.0,277.0,STRENGTH_TRAINING,,,23.24,2453.118,158.0,66.0,52.0,0.0,39,0.73
25.0,FEMALE,108.0,98.0,55.0,36.0,STRENGTH_TRAINING,,,23.24,495.967,158.0,66.0,52.0,0.0,18,0.09
25.0,FEMALE,177.0,159.0,55.0,314.0,OTHER_INDOOR,,,23.24,1627.592,158.0,66.0,52.0,0.0,36,1.04
24.0,FEMALE,155.0,142.0,55.0,600.0,INDOOR_CYCLING,,,23.24,4068.225,158.0,58.0,52.0,0.0,6,1.41
25.0,FEMALE,183.0,166.0,55.0,500.0,FITNESS_STEP,,,23.24,2425.839,158.0,66.0,52.0,0.0,16,1.3
25.0,FEMALE,185.0,163.0,55.0,729.0,TREADMILL_RUNNING,,,23.24,3576.84,158.0,66.0,52.0,7460.7998046875,33,2.41
24.0,FEMALE,182.0,156.0,55.0,408.0,TREADMILL_RUNNING,,,23.24,2572.6,158.0,58.0,52.0,4848.89990234375,36,1.35
25.0,FEMALE,162.0,134.0,55.0,355.0,STRENGTH_TRAINING,,,23.24,2522.465,158.0,66.0,52.0,0.0,39,0.94
26.0,FEMALE,168.0,135.0,55.0,285.0,STRENGTH_TRAINING,,,23.24,2020.089,158.0,66.0,52.0,0.0,16,0.59
25.0,FEMALE,185.0,162.0,55.0,280.0,FITNESS_STEP,,,23.24,1422.34,158.0,66.0,52.0,0.0,24,0.73
24.0,FEMALE,149.0,129.0,55.0,108.0,WALKING,,,23.24,865.282,158.0,58.0,52.0,1250.5,10,0.25
24.0,FEMALE,188.0,168.0,55.0,390.0,TREADMILL_RUNNING,,,23.24,2095.475,158.0,58.0,52.0,5305.0,31,1.15
24.0,FEMALE,189.0,170.0,55.0,502.0,TREADMILL_RUNNING,,,23.24,2664.6,158.0,58.0,52.0,6221.39990234375,5,1.18
25.0,FEMALE,170.0,152.0,55.0,249.0,OTHER_INDOOR,,,23.24,1382.465,158.0,66.0,52.0,0.0,15,0.65
25.0,FEMALE,139.0,115.0,55.0,202.0,STRENGTH_TRAINING,,,23.24,1838.093,158.0,66.0,52.0,0.0,3,0.38
24.0,FEMALE,162.0,142.0,55.0,129.0,STRENGTH_TRAINING,,,23.24,1006.85,158.0,58.0,52.0,0.0,23,0.33
25.0,FEMALE,165.0,136.0,55.0,90.0,STRENGTH_TRAINING,,,23.24,656.588,158.0,66.0,52.0,0.0,31,0.21
24.0,FEMALE,154.0,122.0,55.0,259.0,STRENGTH_TRAINING,,,23.24,2599.601,158.0,58.0,52.0,0.0,37,0.68
24.0,FEMALE,180.0,162.0,55.0,483.0,TREADMILL_RUNNING,,,23.24,2748.476,158.0,58.0,52.0,6189.10009765625,36,1.59
26.0,FEMALE,158.0,140.0,55.0,824.0,RUNNING,,,23.24,5568.362,158.0,59.0,52.0,12012.0,19,2.14
24.0,FEMALE,172.0,150.0,55.0,106.0,STRENGTH_TRAINING,,,23.24,787.226,158.0,58.0,52.0,0.0,9,0.25
25.0,FEMALE,165.0,143.0,55.0,124.0,STRENGTH_TRAINING,,,23.24,775.091,158.0,66.0,52.0,0.0,6,0.29
25.0,FEMALE,174.0,161.0,55.0,361.0,FITNESS_STEP,,,23.24,1803.84,158.0,66.0,52.0,0.0,13,0.85
26.0,FEMALE,126.0,105.0,55.0,128.0,YOGA,,,23.24,1399.215,158.0,66.0,52.0,0.0,3,0.24
26.0,FEMALE,145.0,137.0,55.0,435.0,RUNNING,,,23.24,3256.089,158.0,59.0,52.0,7043.7001953125,17,1.13
26.0,FEMALE,153.0,121.0,55.0,200.0,STRENGTH_TRAINING,,,23.24,1747.087,158.0,66.0,52.0,0.0,12,0.38
26.0,FEMALE,186.0,151.0,55.0,263.0,TREADMILL_RUNNING,,,23.24,1502.216,158.0,66.0,52.0,3218.199951171875,1,0.5
25.0,FEMALE,159.0,124.0,55.0,379.0,STRENGTH_TRAINING,,,23.24,3143.468,158.0,66.0,52.0,0.0,3,0.71
25.0,FEMALE,175.0,163.0,55.0,320.0,FITNESS_STEP,,,23.24,1583.716,158.0,66.0,52.0,0.0,30,0.94
25.0,FEMALE,161.0,140.0,55.0,138.0,STRENGTH_TRAINING,,,23.24,926.217,158.0,66.0,52.0,0.0,32,0.41
23.0,FEMALE,158.0,133.0,55.0,436.0,STRENGTH_TRAINING,,,23.24,3600.725,158.0,58.0,52.0,0.0,22,1.13
25.0,FEMALE,173.0,159.0,55.0,237.0,FITNESS_STEP,,,23.24,1230.465,158.0,66.0,52.0,0.0,6,0.56
26.0,FEMALE,163.0,154.0,55.0,498.0,TREADMILL_RUNNING,,,23.24,2937.713,158.0,59.0,52.0,6016.10009765625,30,1.47
25.0,FEMALE,163.0,151.0,55.0,225.0,TREADMILL_RUNNING,,,23.24,1249.217,158.0,66.0,52.0,2588.10009765625,34,0.74
25.0,FEMALE,185.0,165.0,55.0,300.0,OTHER_INDOOR,,,23.24,1556.591,158.0,66.0,52.0,0.0,38,0.99
26.0,FEMALE,157.0,90.0,55.0,957.0,STRENGTH_TRAINING,,,23.24,15647.772,158.0,66.0,52.0,0.0,23,1.65
25.0,FEMALE,182.0,161.0,55.0,250.0,FITNESS_STEP,,,23.24,1261.216,158.0,66.0,52.0,0.0,8,0.59
26.0,FEMALE,169.0,155.0,55.0,638.0,RUNNING,,,23.24,3733.215,158.0,59.0,52.0,8008.39990234375,20,1.65
25.0,FEMALE,153.0,122.0,55.0,256.0,STRENGTH_TRAINING,,,23.24,2261.466,158.0,66.0,52.0,0.0,10,0.48
25.0,FEMALE,181.0,145.0,55.0,199.0,TREADMILL_RUNNING,,,23.24,1202.59,158.0,66.0,52.0,2542.0,35,0.53
25.0,FEMALE,176.0,163.0,55.0,123.0,OTHER_INDOOR,,,23.24,616.34,158.0,66.0,52.0,0.0,38,0.41
25.0,FEMALE,165.0,137.0,55.0,236.0,STRENGTH_TRAINING,,,23.24,1697.341,158.0,66.0,52.0,0.0,11,0.45
25.0,FEMALE,149.0,118.0,55.0,300.0,STRENGTH_TRAINING,,,23.24,2620.214,158.0,66.0,52.0,0.0,0,0.57
25.0,FEMALE,186.0,166.0,55.0,400.0,FITNESS_STEP,,,23.24,1930.548,158.0,66.0,52.0,0.0,19,1.04
25.0,FEMALE,123.0,107.0,55.0,90.0,WALKING,,,23.24,867.965,158.0,66.0,52.0,1221.300048828125,24,0.23
26.0,FEMALE,161.0,141.0,55.0,471.0,TREADMILL_RUNNING,,,23.24,3335.718,158.0,59.0,52.0,4966.2001953125,3,1.11
23.0,FEMALE,164.0,140.0,55.0,230.0,STRENGTH_TRAINING,,,23.24,1734.975,158.0,58.0,52.0,0.0,18,0.6
25.0,FEMALE,171.0,148.0,55.0,219.0,OTHER_INDOOR,,,23.24,1261.178,158.0,66.0,52.0,0.0,14,0.52
25.0,FEMALE,178.0,157.0,55.0,215.0,FITNESS_STEP,,,23.24,1149.342,158.0,66.0,52.0,0.0,36,0.71
26.0,FEMALE,165.0,148.0,55.0,112.0,TREADMILL_RUNNING,,,23.24,647.966,158.0,66.0,52.0,1242.699951171875,8,0.26
25.0,FEMALE,156.0,141.0,55.0,148.0,INDOOR_CYCLING,,,23.24,925.716,158.0,66.0,52.0,0.0,7,0.35
26.0,FEMALE,144.0,136.0,55.0,551.0,TREADMILL_RUNNING,,,23.24,3852.714,158.0,59.0,52.0,7665.5,18,1.43
25.0,FEMALE,156.0,130.0,55.0,287.0,STRENGTH_TRAINING,,,23.24,2085.339,158.0,66.0,52.0,0.0,5,0.54
24.0,FEMALE,169.0,156.0,55.0,614.0,INDOOR_CYCLING,,,23.24,3679.35,158.0,58.0,52.0,0.0,5,1.45
25.0,FEMALE,156.0,126.0,55.0,411.0,STRENGTH_TRAINING,,,23.24,3272.967,158.0,66.0,52.0,0.0,12,0.78
26.0,FEMALE,174.0,153.0,55.0,535.0,TREADMILL_RUNNING,,,23.24,3356.339,158.0,59.0,52.0,5417.60009765625,2,1.26
25.0,FEMALE,163.0,137.0,55.0,200.0,STRENGTH_TRAINING,,,23.24,1324.716,158.0,66.0,52.0,0.0,33,0.66
26.0,FEMALE,162.0,141.0,55.0,200.0,INDOOR_CYCLING,,,23.24,1235.09,158.0,66.0,52.0,0.0,36,0.66
25.0,FEMALE,120.0,101.0,55.0,80.0,WALKING,,,23.24,898.795,158.0,66.0,52.0,1007.5999755859376,5,0.15
24.0,FEMALE,122.0,110.0,55.0,238.0,WALKING,,,23.24,2486.226,158.0,58.0,52.0,3506.699951171875,15,0.62
25.0,FEMALE,175.0,160.0,55.0,330.0,OTHER_INDOOR,,,23.24,1659.091,158.0,66.0,52.0,0.0,28,0.97
24.0,FEMALE,182.0,169.0,55.0,356.0,OTHER_INDOOR,,,23.24,1923.35,158.0,58.0,52.0,0.0,8,0.84
26.0,FEMALE,181.0,166.0,55.0,362.0,TREADMILL_RUNNING,,,23.24,1941.84,158.0,59.0,52.0,4018.699951171875,12,0.85
24.0,FEMALE,158.0,124.0,55.0,250.0,STRENGTH_TRAINING,,,23.24,2390.101,158.0,58.0,52.0,0.0,31,0.59
24.0,FEMALE,175.0,158.0,55.0,133.0,OTHER_INDOOR,,,23.24,825.999,158.0,58.0,52.0,0.0,8,0.31
26.0,FEMALE,152.0,142.0,55.0,1027.0,RUNNING,,,23.24,6764.714,158.0,59.0,52.0,15012.5,14,2.42
25.0,FEMALE,177.0,129.0,55.0,359.0,WALKING,,,23.24,2816.341,158.0,66.0,52.0,1938.0,33,0.95
26.0,FEMALE,187.0,161.0,55.0,398.0,TREADMILL_RUNNING,,,23.24,2371.088,158.0,59.0,52.0,4703.0,2,0.94
25.0,FEMALE,152.0,127.0,55.0,88.0,STRENGTH_TRAINING,,,23.24,676.09,158.0,66.0,52.0,0.0,24,0.18
26.0,FEMALE,168.0,152.0,55.0,450.0,TREADMILL_RUNNING,,,23.24,2704.963,158.0,59.0,52.0,5158.2998046875,16,1.17
23.0,FEMALE,170.0,158.0,55.0,204.0,INDOOR_CYCLING,,,23.24,1402.849,158.0,58.0,44.0,0.0,8,0.48
26.0,FEMALE,148.0,117.0,55.0,200.0,STRENGTH_TRAINING,,,23.24,2012.714,158.0,59.0,52.0,0.0,29,0.47
27.0,FEMALE,159.0,149.0,55.0,489.0,TREADMILL_RUNNING,,,23.24,2993.214,158.0,59.0,52.0,6611.7998046875,28,1.44
27.0,FEMALE,166.0,138.0,55.0,544.0,TREADMILL_RUNNING,,,23.24,3941.213,158.0,59.0,52.0,7084.10009765625,4,1.03
25.0,FEMALE,174.0,158.0,55.0,321.0,OTHER_INDOOR,,,23.24,1656.84,158.0,66.0,52.0,0.0,19,0.83
25.0,FEMALE,162.0,127.0,55.0,433.0,STRENGTH_TRAINING,,,23.24,3446.09,158.0,66.0,52.0,0.0,14,0.82
26.0,FEMALE,180.0,144.0,55.0,601.0,INDOOR_CYCLING,,,23.24,3793.964,158.0,66.0,52.0,0.0,15,1.25
25.0,FEMALE,162.0,150.0,55.0,211.0,OTHER_INDOOR,,,23.24,1200.591,158.0,66.0,52.0,0.0,6,0.5
25.0,FEMALE,173.0,147.0,55.0,158.0,STRENGTH_TRAINING,,,23.24,1027.092,158.0,66.0,52.0,0.0,36,0.52
24.0,FEMALE,155.0,136.0,55.0,402.0,INDOOR_CYCLING,,,23.24,2905.099,158.0,58.0,52.0,0.0,38,1.33
25.0,FEMALE,156.0,132.0,55.0,298.0,STRENGTH_TRAINING,,,23.24,2283.091,158.0,66.0,52.0,0.0,11,0.7
24.0,FEMALE,185.0,175.0,55.0,700.0,FITNESS_STEP,,,23.24,3616.351,158.0,58.0,52.0,0.0,20,1.82
26.0,FEMALE,151.0,128.0,55.0,371.0,TREADMILL_RUNNING,,,23.24,2978.369,158.0,59.0,52.0,4407.60009765625,38,1.22
24.0,FEMALE,161.0,133.0,55.0,356.0,STRENGTH_TRAINING,,,23.24,2889.352,158.0,58.0,52.0,0.0,36,0.94
26.0,FEMALE,176.0,160.0,55.0,788.0,RUNNING,,,23.24,4449.713,158.0,59.0,52.0,10316.900390625,25,2.04
26.0,FEMALE,162.0,149.0,55.0,373.0,TREADMILL_RUNNING,,,23.24,2300.09,158.0,59.0,52.0,4810.0,39,1.23
24.0,FEMALE,149.0,142.0,55.0,486.0,INDOOR_CYCLING,,,23.24,3300.601,158.0,58.0,52.0,0.0,23,1.26
26.0,FEMALE,178.0,141.0,55.0,150.0,INDOOR_CYCLING,,,23.24,982.716,158.0,66.0,52.0,0.0,14,0.28
23.0,FEMALE,172.0,153.0,55.0,496.0,TREADMILL_RUNNING,,,23.24,3075.098,158.0,58.0,52.0,5835.89990234375,10,1.17
24.0,FEMALE,179.0,161.0,55.0,538.0,TREADMILL_RUNNING,,,23.24,3154.81,158.0,58.0,52.0,6585.2998046875,35,1.78
